Time[s],Time[hh:mm:ss],VO2[mL/kg/min],VO2[mL/min],HR[bpm],Rf[bpm],Tv[L],Ve[L/min],Ve/VO2,FeO2[%],Pressure[hPa],Temp[C],HUM[%RH],RR[ms],Time
206,00:03:26,3.65,206.33,78,18.8,0.45,8.58,41.58,17.08,996.7,23.58,39.01,759.77,2021-12-01 15:24:06
207,00:03:27,3.65,206.33,78,18.8,0.45,8.58,41.58,17.08,996.7,23.58,39.01,761.72,2021-12-01 15:24:07
208,00:03:28,3.65,206.33,78,18.8,0.45,8.58,41.58,17.08,996.7,23.58,39.01,726.56,2021-12-01 15:24:08
209,00:03:29,2.74,154.83,78,19.03,0.3,5.85,37.78,15.98,996.8,23.58,38.99,820.31,2021-12-01 15:24:09
210,00:03:30,2.74,154.83,79,19.03,0.3,5.85,37.78,15.98,996.8,23.58,38.99,871.09,2021-12-01 15:24:10
211,00:03:31,2.74,154.83,79,19.03,0.3,5.85,37.78,15.98,996.8,23.58,38.99,824.22,2021-12-01 15:24:11
212,00:03:32,2.96,167.5,79,20.78,0.31,6.61,39.46,16.26,996.7,23.58,38.99,851.56,2021-12-01 15:24:12
213,00:03:33,2.96,167.5,78,20.78,0.31,6.61,39.46,16.26,996.7,23.58,38.99,835.94,2021-12-01 15:24:13
214,00:03:34,3.35,189.67,78,22.32,0.35,8.0,42.18,16.79,996.7,23.57,38.97,738.28,2021-12-01 15:24:14
215,00:03:35,3.35,189.67,78,22.32,0.35,8.0,42.18,16.79,996.7,23.57,38.97,746.09,2021-12-01 15:24:15
216,00:03:36,3.35,189.67,78,22.32,0.35,8.0,42.18,16.79,996.7,23.57,38.97,746.09,2021-12-01 15:24:16
217,00:03:37,3.35,189.67,78,22.32,0.35,8.0,42.18,16.79,996.7,23.57,38.97,752.6,2021-12-01 15:24:17
218,00:03:38,3.59,203.0,80,23.33,0.36,8.41,41.43,16.73,996.7,23.58,38.98,837.4,2021-12-01 15:24:18
219,00:03:39,3.59,203.0,80,23.33,0.36,8.41,41.43,16.73,996.7,23.58,38.98,757.81,2021-12-01 15:24:19
220,00:03:40,4.29,242.67,80,19.78,0.56,11.14,45.91,17.64,996.7,23.58,38.95,792.97,2021-12-01 15:24:20
221,00:03:41,4.29,242.67,79,19.78,0.56,11.14,45.91,17.64,996.7,23.58,38.95,847.66,2021-12-01 15:24:21
222,00:03:42,4.29,242.67,79,19.78,0.56,11.14,45.91,17.64,996.7,23.58,38.95,755.86,2021-12-01 15:24:22
223,00:03:43,4.29,242.67,78,19.78,0.56,11.14,45.91,17.64,996.7,23.58,38.95,730.47,2021-12-01 15:24:23
224,00:03:44,3.75,212.5,78,20.3,0.42,8.53,40.14,16.84,996.7,23.59,38.95,777.34,2021-12-01 15:24:24
225,00:03:45,3.75,212.5,78,20.3,0.42,8.53,40.14,16.84,996.7,23.59,38.95,728.52,2021-12-01 15:24:25
226,00:03:46,3.7,209.67,79,20.69,0.44,9.21,43.93,17.26,996.7,23.58,38.93,777.34,2021-12-01 15:24:26
227,00:03:47,3.7,209.67,79,20.69,0.44,9.21,43.93,17.26,996.7,23.58,38.93,832.03,2021-12-01 15:24:27
228,00:03:48,3.7,209.67,79,20.69,0.44,9.21,43.93,17.26,996.7,23.58,38.93,808.59,2021-12-01 15:24:28
229,00:03:49,3.29,186.17,78,20.65,0.36,7.48,40.18,16.61,996.8,23.58,38.86,855.47,2021-12-01 15:24:29
230,00:03:50,3.29,186.17,78,20.65,0.36,7.48,40.18,16.61,996.8,23.58,38.86,859.38,2021-12-01 15:24:30
231,00:03:51,3.29,186.17,77,20.65,0.36,7.48,40.18,16.61,996.8,23.58,38.86,730.47,2021-12-01 15:24:31
232,00:03:52,3.4,192.17,76,19.45,0.44,8.61,44.8,17.33,996.7,23.58,38.85,791.02,2021-12-01 15:24:32
233,00:03:53,3.4,192.17,75,19.45,0.44,8.61,44.8,17.33,996.7,23.58,38.85,796.88,2021-12-01 15:24:33
234,00:03:54,3.4,192.17,75,19.45,0.44,8.61,44.8,17.33,996.7,23.58,38.85,718.75,2021-12-01 15:24:34
235,00:03:55,3.4,192.17,75,19.45,0.44,8.61,44.8,17.33,996.7,23.58,38.85,765.62,2021-12-01 15:24:35
236,00:03:56,3.23,183.0,75,19.35,0.39,7.55,41.26,16.84,996.7,23.58,38.84,833.5,2021-12-01 15:24:36
237,00:03:57,3.23,183.0,75,19.35,0.39,7.55,41.26,16.84,996.7,23.58,38.84,734.38,2021-12-01 15:24:37
238,00:03:58,3.23,183.0,75,19.35,0.39,7.55,41.26,16.84,996.7,23.58,38.84,789.06,2021-12-01 15:24:38
239,00:03:59,3.12,176.83,75,18.25,0.38,7.04,39.81,16.68,996.8,23.58,38.82,855.47,2021-12-01 15:24:39
240,00:04:00,3.12,176.83,74,18.25,0.38,7.04,39.81,16.68,996.8,23.58,38.82,812.5,2021-12-01 15:24:40
241,00:04:01,3.13,177.33,74,21.04,0.33,6.94,39.14,16.31,996.7,23.59,38.81,824.22,2021-12-01 15:24:41
242,00:04:02,3.13,177.33,73,21.04,0.33,6.94,39.14,16.31,996.7,23.59,38.81,785.16,2021-12-01 15:24:42
243,00:04:03,3.13,177.33,73,21.04,0.33,6.94,39.14,16.31,996.7,23.59,38.81,746.09,2021-12-01 15:24:43
244,00:04:04,3.55,200.83,73,21.7,0.4,8.69,43.27,17.07,996.7,23.58,38.81,760.42,2021-12-01 15:24:44
245,00:04:05,3.55,200.83,74,21.7,0.4,8.69,43.27,17.07,996.7,23.58,38.81,722.66,2021-12-01 15:24:45
246,00:04:06,3.55,200.83,75,21.7,0.4,8.69,43.27,17.07,996.7,23.58,38.81,800.78,2021-12-01 15:24:46
247,00:04:07,3.6,203.5,76,22.54,0.39,8.95,43.98,17.12,996.7,23.59,38.81,800.78,2021-12-01 15:24:47
248,00:04:08,3.6,203.5,76,22.54,0.39,8.95,43.98,17.12,996.7,23.59,38.81,781.25,2021-12-01 15:24:48
249,00:04:09,3.6,203.5,76,22.54,0.39,8.95,43.98,17.12,996.7,23.59,38.81,812.5,2021-12-01 15:24:49
250,00:04:10,3.81,215.5,76,23.4,0.43,10.09,46.82,17.45,996.7,23.59,38.79,722.66,2021-12-01 15:24:50
251,00:04:11,3.81,215.5,76,23.4,0.43,10.09,46.82,17.45,996.7,23.59,38.79,722.66,2021-12-01 15:24:51
252,00:04:12,3.71,210.0,77,23.59,0.38,9.03,43.0,16.98,996.7,23.58,38.77,718.75,2021-12-01 15:24:52
253,00:04:13,3.71,210.0,77,23.59,0.38,9.03,43.0,16.98,996.7,23.58,38.77,725.59,2021-12-01 15:24:53
254,00:04:14,3.71,210.0,78,23.59,0.38,9.03,43.0,16.98,996.7,23.58,38.77,804.69,2021-12-01 15:24:54
255,00:04:15,3.6,203.83,78,23.8,0.39,9.36,45.92,17.27,996.7,23.58,38.74,796.88,2021-12-01 15:24:55
256,00:04:16,3.6,203.83,78,23.8,0.39,9.36,45.92,17.27,996.7,23.58,38.74,824.22,2021-12-01 15:24:56
257,00:04:17,3.54,200.5,78,23.0,0.41,9.63,48.03,17.51,996.7,23.58,38.73,859.38,2021-12-01 15:24:57
258,00:04:18,3.54,200.5,78,23.0,0.41,9.63,48.03,17.51,996.7,23.58,38.73,804.69,2021-12-01 15:24:58
259,00:04:19,3.54,200.5,76,23.0,0.41,9.63,48.03,17.51,996.7,23.58,38.73,800.78,2021-12-01 15:24:59
260,00:04:20,3.6,203.67,76,24.33,0.37,9.13,44.83,17.12,996.7,23.59,38.72,736.33,2021-12-01 15:25:00
261,00:04:21,3.6,203.67,76,24.33,0.37,9.13,44.83,17.12,996.7,23.59,38.72,761.72,2021-12-01 15:25:01
262,00:04:22,3.6,203.67,76,24.33,0.37,9.13,44.83,17.12,996.7,23.59,38.72,804.69,2021-12-01 15:25:02
263,00:04:23,3.17,179.67,76,21.98,0.34,7.66,42.63,16.79,996.7,23.59,38.69,806.64,2021-12-01 15:25:03
264,00:04:24,3.17,179.67,76,21.98,0.34,7.66,42.63,16.79,996.7,23.59,38.69,855.47,2021-12-01 15:25:04
265,00:04:25,2.91,164.83,76,21.67,0.32,7.14,43.32,16.75,996.8,23.59,38.68,843.75,2021-12-01 15:25:05
266,00:04:26,2.91,164.83,76,21.67,0.32,7.14,43.32,16.75,996.8,23.59,38.68,781.25,2021-12-01 15:25:06
267,00:04:27,2.79,157.83,75,22.36,0.31,7.07,44.8,16.81,996.8,23.59,38.68,835.94,2021-12-01 15:25:07
268,00:04:28,2.79,157.83,74,22.36,0.31,7.07,44.8,16.81,996.8,23.59,38.68,802.73,2021-12-01 15:25:08
269,00:04:29,2.79,157.83,73,22.36,0.31,7.07,44.8,16.81,996.8,23.59,38.68,859.38,2021-12-01 15:25:09
270,00:04:30,2.89,163.5,73,22.96,0.32,7.47,45.69,16.94,996.7,23.59,38.64,914.06,2021-12-01 15:25:10
271,00:04:31,2.89,163.5,72,22.96,0.32,7.47,45.69,16.94,996.7,23.59,38.64,819.34,2021-12-01 15:25:11
272,00:04:32,2.89,163.5,72,22.96,0.32,7.47,45.69,16.94,996.7,23.59,38.64,819.34,2021-12-01 15:25:12
273,00:04:33,3.06,173.33,72,24.65,0.32,7.98,46.04,16.96,996.7,23.6,38.66,847.66,2021-12-01 15:25:13
274,00:04:34,3.06,173.33,72,24.65,0.32,7.98,46.04,16.96,996.7,23.6,38.66,785.16,2021-12-01 15:25:14
275,00:04:35,3.45,195.0,72,23.93,0.39,9.41,48.26,17.45,996.8,23.59,38.64,796.88,2021-12-01 15:25:15
276,00:04:36,3.45,195.0,72,23.93,0.39,9.41,48.26,17.45,996.8,23.59,38.64,835.94,2021-12-01 15:25:16
277,00:04:37,3.45,195.0,72,23.93,0.39,9.41,48.26,17.45,996.8,23.59,38.64,800.78,2021-12-01 15:25:17
278,00:04:38,3.29,186.33,72,22.05,0.37,8.27,44.38,17.08,996.7,23.59,38.64,824.22,2021-12-01 15:25:18
279,00:04:39,3.29,186.33,73,22.05,0.37,8.27,44.38,17.08,996.7,23.59,38.64,828.12,2021-12-01 15:25:19
280,00:04:40,3.29,186.33,73,22.05,0.37,8.27,44.38,17.08,996.7,23.59,38.64,757.81,2021-12-01 15:25:20
281,00:04:41,3.43,194.0,73,22.55,0.4,9.08,46.8,17.37,996.7,23.59,38.64,808.59,2021-12-01 15:25:21
282,00:04:42,3.43,194.0,74,22.55,0.4,9.08,46.8,17.37,996.7,23.59,38.64,779.3,2021-12-01 15:25:22
283,00:04:43,3.61,204.5,74,24.99,0.36,9.03,44.16,16.99,996.7,23.59,38.62,820.31,2021-12-01 15:25:23
284,00:04:44,3.61,204.5,74,24.99,0.36,9.03,44.16,16.99,996.7,23.59,38.62,824.22,2021-12-01 15:25:24
285,00:04:45,3.61,204.5,74,24.99,0.36,9.03,44.16,16.99,996.7,23.59,38.62,738.28,2021-12-01 15:25:25
286,00:04:46,3.5,197.83,74,22.02,0.4,9.02,45.59,17.3,996.7,23.6,38.6,796.88,2021-12-01 15:25:26
287,00:04:47,3.5,197.83,74,22.02,0.4,9.02,45.59,17.3,996.7,23.6,38.6,750.0,2021-12-01 15:25:27
288,00:04:48,3.5,197.83,74,22.02,0.4,9.02,45.59,17.3,996.7,23.6,38.6,718.75,2021-12-01 15:25:28
289,00:04:49,3.55,201.0,75,22.47,0.41,9.25,46.02,17.34,996.7,23.6,38.59,798.34,2021-12-01 15:25:29
290,00:04:50,3.55,201.0,75,22.47,0.41,9.25,46.02,17.34,996.7,23.6,38.59,734.38,2021-12-01 15:25:30
291,00:04:51,3.59,203.0,76,23.64,0.39,9.32,45.91,17.28,996.7,23.6,38.58,800.78,2021-12-01 15:25:31
292,00:04:52,3.59,203.0,75,23.64,0.39,9.32,45.91,17.28,996.7,23.6,38.58,835.94,2021-12-01 15:25:32
293,00:04:53,3.74,211.5,76,25.21,0.38,9.67,45.72,17.22,996.7,23.6,38.56,771.48,2021-12-01 15:25:33
294,00:04:54,3.74,211.5,75,25.21,0.38,9.67,45.72,17.22,996.7,23.6,38.56,808.59,2021-12-01 15:25:34
295,00:04:55,3.74,211.5,75,25.21,0.38,9.67,45.72,17.22,996.7,23.6,38.56,718.75,2021-12-01 15:25:35
296,00:04:56,3.74,211.5,75,25.21,0.38,9.67,45.72,17.22,996.7,23.6,38.56,751.95,2021-12-01 15:25:36
297,00:04:57,3.01,170.33,75,17.34,0.42,7.35,43.15,17.14,996.7,23.6,38.52,835.94,2021-12-01 15:25:37
298,00:04:58,3.01,170.33,76,17.34,0.42,7.35,43.15,17.14,996.7,23.6,38.52,792.97,2021-12-01 15:25:38
299,00:04:59,3.01,170.33,76,17.34,0.42,7.35,43.15,17.14,996.7,23.6,38.52,750.0,2021-12-01 15:25:39
300,00:05:00,3.26,184.33,76,22.73,0.34,7.81,42.37,16.74,996.7,23.6,38.51,796.88,2021-12-01 15:25:40
301,00:05:01,3.26,184.33,76,22.73,0.34,7.81,42.37,16.74,996.7,23.6,38.51,722.66,2021-12-01 15:25:41
302,00:05:02,5.34,302.17,88,30.82,0.4,12.58,41.63,16.95,996.5,23.6,38.45,589.84,2021-12-01 15:25:42
303,00:05:03,5.34,302.17,96,30.82,0.4,12.58,41.63,16.95,996.5,23.6,38.45,574.22,2021-12-01 15:25:43
304,00:05:04,5.34,302.17,96,30.82,0.4,12.58,41.63,16.95,996.5,23.6,38.45,570.31,2021-12-01 15:25:44
305,00:05:05,5.81,328.83,100,22.14,0.65,14.55,44.25,17.62,996.5,23.6,38.43,562.5,2021-12-01 15:25:45
306,00:05:06,5.81,328.83,101,22.14,0.65,14.55,44.25,17.62,996.5,23.6,38.43,558.59,2021-12-01 15:25:46
307,00:05:07,5.23,295.83,103,26.67,0.46,12.39,41.88,17.13,996.6,23.6,38.41,548.83,2021-12-01 15:25:47
308,00:05:08,5.23,295.83,106,26.67,0.46,12.39,41.88,17.13,996.6,23.6,38.41,541.02,2021-12-01 15:25:48
309,00:05:09,5.23,295.83,108,26.67,0.46,12.39,41.88,17.13,996.6,23.6,38.41,537.11,2021-12-01 15:25:49
310,00:05:10,4.09,231.67,110,22.95,0.42,9.75,42.09,17.04,996.6,23.6,38.35,589.84,2021-12-01 15:25:50
311,00:05:11,4.09,231.67,110,22.95,0.42,9.75,42.09,17.04,996.6,23.6,38.35,707.03,2021-12-01 15:25:51
312,00:05:12,4.09,231.67,110,22.95,0.42,9.75,42.09,17.04,996.6,23.6,38.35,750.0,2021-12-01 15:25:52
313,00:05:13,4.25,240.33,110,20.37,0.55,11.23,46.73,17.68,996.7,23.6,38.33,902.34,2021-12-01 15:25:53
314,00:05:14,4.25,240.33,110,20.37,0.55,11.23,46.73,17.68,996.7,23.6,38.33,863.28,2021-12-01 15:25:54
315,00:05:15,4.25,240.33,108,20.37,0.55,11.23,46.73,17.68,996.7,23.6,38.33,878.91,2021-12-01 15:25:55
316,00:05:16,3.9,220.5,100,21.17,0.46,9.82,44.54,17.36,996.7,23.61,38.3,914.06,2021-12-01 15:25:56
317,00:05:17,3.9,220.5,91,21.17,0.46,9.82,44.54,17.36,996.7,23.61,38.3,846.68,2021-12-01 15:25:57
318,00:05:18,3.85,217.67,80,22.17,0.44,9.77,44.88,17.33,996.8,23.61,38.3,818.36,2021-12-01 15:25:58
319,00:05:19,3.85,217.67,76,22.17,0.44,9.77,44.88,17.33,996.8,23.61,38.3,820.31,2021-12-01 15:25:59
320,00:05:20,3.85,217.67,75,22.17,0.44,9.77,44.88,17.33,996.8,23.61,38.3,777.34,2021-12-01 15:26:00
321,00:05:21,3.75,212.17,75,23.68,0.38,9.18,43.27,17.03,996.7,23.6,38.25,820.31,2021-12-01 15:26:01
322,00:05:22,3.75,212.17,74,23.68,0.38,9.18,43.27,17.03,996.7,23.6,38.25,808.59,2021-12-01 15:26:02
323,00:05:23,3.75,212.17,74,23.68,0.38,9.18,43.27,17.03,996.7,23.6,38.25,785.16,2021-12-01 15:26:03
324,00:05:24,3.54,200.17,74,19.81,0.47,9.49,47.41,17.61,996.6,23.61,38.23,828.12,2021-12-01 15:26:04
325,00:05:25,3.54,200.17,74,19.81,0.47,9.49,47.41,17.61,996.6,23.61,38.23,820.31,2021-12-01 15:26:05
326,00:05:26,3.54,200.17,74,19.81,0.47,9.49,47.41,17.61,996.6,23.61,38.23,789.06,2021-12-01 15:26:06
327,00:05:27,3.54,200.17,75,19.81,0.47,9.49,47.41,17.61,996.6,23.61,38.23,792.97,2021-12-01 15:26:07
328,00:05:28,3.14,177.67,75,14.8,0.49,7.33,41.26,17.15,996.7,23.61,38.2,796.88,2021-12-01 15:26:08
329,00:05:29,3.14,177.67,75,14.8,0.49,7.33,41.26,17.15,996.7,23.61,38.2,757.81,2021-12-01 15:26:09
330,00:05:30,3.14,177.67,75,14.8,0.49,7.33,41.26,17.15,996.7,23.61,38.2,718.75,2021-12-01 15:26:10
331,00:05:31,3.79,214.5,76,23.04,0.35,8.11,37.81,16.28,996.7,23.61,38.19,718.75,2021-12-01 15:26:11
332,00:05:32,3.79,214.5,76,23.04,0.35,8.11,37.81,16.28,996.7,23.61,38.19,703.12,2021-12-01 15:26:12
333,00:05:33,3.82,216.0,78,21.61,0.44,9.52,44.07,17.26,996.6,23.61,38.18,742.19,2021-12-01 15:26:13
334,00:05:34,3.82,216.0,78,21.61,0.44,9.52,44.07,17.26,996.6,23.61,38.18,742.19,2021-12-01 15:26:14
335,00:05:35,3.82,216.0,80,21.61,0.44,9.52,44.07,17.26,996.6,23.61,38.18,734.05,2021-12-01 15:26:15
336,00:05:36,3.7,209.17,82,23.17,0.43,10.07,48.14,17.56,996.7,23.62,38.18,738.28,2021-12-01 15:26:16
337,00:05:37,3.7,209.17,82,23.17,0.43,10.07,48.14,17.56,996.7,23.62,38.18,718.75,2021-12-01 15:26:17
338,00:05:38,3.7,209.17,82,23.17,0.43,10.07,48.14,17.56,996.7,23.62,38.18,728.52,2021-12-01 15:26:18
339,00:05:39,3.7,209.17,82,23.94,0.41,10.05,48.05,17.51,996.7,23.62,38.16,785.16,2021-12-01 15:26:19
340,00:05:40,3.7,209.17,82,23.94,0.41,10.05,48.05,17.51,996.7,23.62,38.16,757.81,2021-12-01 15:26:20
341,00:05:41,3.7,209.17,82,23.94,0.41,10.05,48.05,17.51,996.7,23.62,38.16,812.5,2021-12-01 15:26:21
342,00:05:42,3.36,190.17,81,20.51,0.44,9.08,47.75,17.55,996.7,23.62,38.15,839.84,2021-12-01 15:26:22
343,00:05:43,3.36,190.17,81,20.51,0.44,9.08,47.75,17.55,996.7,23.62,38.15,820.31,2021-12-01 15:26:23
344,00:05:44,3.36,190.17,80,20.51,0.44,9.08,47.75,17.55,996.7,23.62,38.15,851.56,2021-12-01 15:26:24
345,00:05:45,2.95,167.17,79,20.42,0.33,6.93,41.45,16.62,996.8,23.62,38.14,859.38,2021-12-01 15:26:25
346,00:05:46,2.95,167.17,76,20.42,0.33,6.93,41.45,16.62,996.8,23.62,38.14,787.76,2021-12-01 15:26:26
347,00:05:47,3.22,182.5,76,21.41,0.38,8.23,45.1,17.17,996.8,23.61,38.13,804.69,2021-12-01 15:26:27
348,00:05:48,3.22,182.5,75,21.41,0.38,8.23,45.1,17.17,996.8,23.61,38.13,828.12,2021-12-01 15:26:28
349,00:05:49,3.22,182.5,75,21.41,0.38,8.23,45.1,17.17,996.8,23.61,38.13,824.22,2021-12-01 15:26:29
350,00:05:50,3.22,182.5,75,21.41,0.38,8.23,45.1,17.17,996.8,23.61,38.13,859.38,2021-12-01 15:26:30
351,00:05:51,3.04,171.83,75,18.88,0.41,7.75,45.1,17.26,996.8,23.62,38.12,808.59,2021-12-01 15:26:31
352,00:05:52,3.04,171.83,75,18.88,0.41,7.75,45.1,17.26,996.8,23.62,38.12,772.46,2021-12-01 15:26:32
353,00:05:53,3.04,171.83,75,18.88,0.41,7.75,45.1,17.26,996.8,23.62,38.12,772.46,2021-12-01 15:26:33
354,00:05:54,3.24,183.33,76,19.41,0.45,8.83,48.16,17.61,996.8,23.62,38.12,752.6,2021-12-01 15:26:34
355,00:05:55,3.24,183.33,77,19.41,0.45,8.83,48.16,17.61,996.8,23.62,38.12,765.62,2021-12-01 15:26:35
356,00:05:56,3.36,190.33,78,20.36,0.44,9.02,47.39,17.53,996.7,23.62,38.11,804.69,2021-12-01 15:26:36
357,00:05:57,3.36,190.33,78,20.36,0.44,9.02,47.39,17.53,996.7,23.62,38.11,804.69,2021-12-01 15:26:37
358,00:05:58,3.36,190.33,78,20.36,0.44,9.02,47.39,17.53,996.7,23.62,38.11,816.41,2021-12-01 15:26:38
359,00:05:59,3.48,197.17,77,24.86,0.33,8.32,42.2,16.67,996.7,23.63,38.11,785.16,2021-12-01 15:26:39
360,00:06:00,3.48,197.17,77,24.86,0.33,8.32,42.2,16.67,996.7,23.63,38.11,777.34,2021-12-01 15:26:40
361,00:06:01,3.25,183.67,76,22.72,0.35,8.03,43.72,16.92,996.8,23.63,38.09,785.16,2021-12-01 15:26:41
362,00:06:02,3.25,183.67,76,22.72,0.35,8.03,43.72,16.92,996.8,23.63,38.09,785.16,2021-12-01 15:26:42
363,00:06:03,3.05,172.67,76,24.01,0.32,7.87,45.58,16.95,996.7,23.63,38.11,753.91,2021-12-01 15:26:43
364,00:06:04,3.05,172.67,76,24.01,0.32,7.87,45.58,16.95,996.7,23.63,38.11,785.16,2021-12-01 15:26:44
365,00:06:05,3.05,172.67,77,24.01,0.32,7.87,45.58,16.95,996.7,23.63,38.11,789.06,2021-12-01 15:26:45
366,00:06:06,3.05,172.67,77,24.01,0.32,7.87,45.58,16.95,996.7,23.63,38.11,765.62,2021-12-01 15:26:46
367,00:06:07,3.12,176.83,77,20.52,0.44,9.15,51.74,17.82,996.8,23.62,38.1,789.06,2021-12-01 15:26:47
368,00:06:08,3.12,176.83,77,20.52,0.44,9.15,51.74,17.82,996.8,23.62,38.1,751.95,2021-12-01 15:26:48
369,00:06:09,3.12,176.83,77,20.52,0.44,9.15,51.74,17.82,996.8,23.62,38.1,753.91,2021-12-01 15:26:49
370,00:06:10,3.19,180.67,78,20.24,0.42,8.57,47.43,17.48,996.8,23.63,38.09,773.44,2021-12-01 15:26:50
371,00:06:11,3.19,180.67,78,20.24,0.42,8.57,47.43,17.48,996.8,23.63,38.09,778.81,2021-12-01 15:26:51
372,00:06:12,3.19,180.67,78,20.24,0.42,8.57,47.43,17.48,996.8,23.63,38.09,792.97,2021-12-01 15:26:52
373,00:06:13,3.19,180.83,78,20.63,0.41,8.47,46.84,17.4,996.7,23.63,38.09,796.88,2021-12-01 15:26:53
374,00:06:14,3.19,180.83,78,20.63,0.41,8.47,46.84,17.4,996.7,23.63,38.09,773.44,2021-12-01 15:26:54
375,00:06:15,3.19,180.83,78,20.63,0.41,8.47,46.84,17.4,996.7,23.63,38.09,746.09,2021-12-01 15:26:55
376,00:06:16,3.19,180.83,78,20.63,0.41,8.47,46.84,17.4,996.7,23.63,38.09,746.09,2021-12-01 15:26:56
377,00:06:17,2.64,149.67,78,15.74,0.39,6.23,41.62,16.9,996.7,23.63,38.08,670.57,2021-12-01 15:26:57
378,00:06:18,2.64,149.67,78,15.74,0.39,6.23,41.62,16.9,996.7,23.63,38.08,621.09,2021-12-01 15:26:58
379,00:06:19,3.45,195.5,78,21.96,0.44,9.74,49.82,17.69,996.8,23.63,38.06,621.09,2021-12-01 15:26:59
380,00:06:20,3.45,195.5,80,21.96,0.44,9.74,49.82,17.69,996.8,23.63,38.06,695.31,2021-12-01 15:27:00
381,00:06:21,3.45,195.5,81,21.96,0.44,9.74,49.82,17.69,996.8,23.63,38.06,746.09,2021-12-01 15:27:01
382,00:06:22,3.28,185.67,81,21.7,0.38,8.27,44.54,17.11,996.8,23.63,38.06,822.27,2021-12-01 15:27:02
383,00:06:23,3.28,185.67,80,21.7,0.38,8.27,44.54,17.11,996.8,23.63,38.06,796.88,2021-12-01 15:27:03
384,00:06:24,3.28,185.67,80,21.7,0.38,8.27,44.54,17.11,996.8,23.63,38.06,792.97,2021-12-01 15:27:04
385,00:06:25,3.16,178.67,79,23.05,0.33,7.77,43.49,16.81,996.8,23.64,38.07,804.69,2021-12-01 15:27:05
386,00:06:26,3.16,178.67,78,23.05,0.33,7.77,43.49,16.81,996.8,23.64,38.07,740.23,2021-12-01 15:27:06
387,00:06:27,3.16,178.67,77,19.34,0.37,7.29,43.49,16.81,996.8,23.63,38.05,726.56,2021-12-01 15:27:07
388,00:06:28,3.16,178.67,77,19.34,0.37,7.29,43.49,16.81,996.8,23.63,38.05,734.38,2021-12-01 15:27:08
389,00:06:29,3.16,178.67,78,19.34,0.37,7.29,43.49,16.81,996.8,23.63,38.05,720.21,2021-12-01 15:27:09
390,00:06:30,3.16,178.67,79,19.34,0.37,7.29,43.49,16.81,996.8,23.63,38.05,710.94,2021-12-01 15:27:10
391,00:06:31,3.12,176.83,81,20.49,0.39,8.1,45.81,17.27,996.7,23.64,38.05,755.86,2021-12-01 15:27:11
392,00:06:32,3.12,176.83,81,20.49,0.39,8.1,45.81,17.27,996.7,23.64,38.05,730.47,2021-12-01 15:27:12
393,00:06:33,3.12,176.83,81,20.49,0.39,8.1,45.81,17.27,996.7,23.64,38.05,769.53,2021-12-01 15:27:13
394,00:06:34,3.29,186.33,81,22.09,0.38,8.45,45.35,17.18,996.7,23.64,38.05,796.88,2021-12-01 15:27:14
395,00:06:35,3.29,186.33,80,22.09,0.38,8.45,45.35,17.18,996.7,23.64,38.05,763.67,2021-12-01 15:27:15
396,00:06:36,3.29,186.33,80,22.09,0.38,8.45,45.35,17.18,996.7,23.64,38.05,785.16,2021-12-01 15:27:16
397,00:06:37,3.03,171.5,79,19.65,0.37,7.41,43.21,16.98,996.8,23.63,38.06,816.41,2021-12-01 15:27:17
398,00:06:38,3.03,171.5,78,19.65,0.37,7.41,43.21,16.98,996.8,23.63,38.06,755.86,2021-12-01 15:27:18
399,00:06:39,3.27,185.0,78,21.72,0.38,8.33,45.03,17.16,996.7,23.64,38.04,746.09,2021-12-01 15:27:19
400,00:06:40,3.27,185.0,78,21.72,0.38,8.33,45.03,17.16,996.7,23.64,38.04,746.09,2021-12-01 15:27:20
401,00:06:41,3.27,185.0,79,21.72,0.38,8.33,45.03,17.16,996.7,23.64,38.04,716.8,2021-12-01 15:27:21
402,00:06:42,3.23,183.0,79,20.28,0.39,8.06,44.04,17.13,996.7,23.64,38.04,746.09,2021-12-01 15:27:22
403,00:06:43,3.23,183.0,80,20.28,0.39,8.06,44.04,17.13,996.7,23.64,38.04,769.53,2021-12-01 15:27:23
404,00:06:44,3.23,183.0,81,20.28,0.39,8.06,44.04,17.13,996.7,23.64,38.04,746.09,2021-12-01 15:27:24
405,00:06:45,3.23,183.0,81,20.28,0.39,8.06,44.04,17.13,996.7,23.64,38.04,781.25,2021-12-01 15:27:25
406,00:06:46,3.1,175.5,80,19.53,0.37,7.23,41.2,16.75,996.8,23.64,38.03,761.72,2021-12-01 15:27:26
407,00:06:47,3.65,206.83,80,22.98,0.43,10.06,48.64,17.6,996.7,23.64,38.04,712.4,2021-12-01 15:27:27
408,00:06:48,3.65,206.83,80,22.98,0.43,10.06,48.64,17.6,996.7,23.64,38.04,734.38,2021-12-01 15:27:28
409,00:06:49,3.65,206.83,81,22.98,0.43,10.06,48.64,17.6,996.7,23.64,38.04,712.89,2021-12-01 15:27:29
410,00:06:50,3.55,200.83,81,23.89,0.35,8.56,42.62,16.84,996.7,23.65,38.03,746.09,2021-12-01 15:27:30
411,00:06:51,3.55,200.83,82,23.89,0.35,8.56,42.62,16.84,996.7,23.65,38.03,777.34,2021-12-01 15:27:31
412,00:06:52,3.55,200.83,82,23.89,0.35,8.56,42.62,16.84,996.7,23.65,38.03,757.81,2021-12-01 15:27:32
